Summary of the properties of the SDSS/DR16 quasars included in the classification. 
We list: 
1. the quasar name in the SDSS convention
2. the right ascension (deg.)
3. the declination (deg.) 
4. the quasar redshift from the SDSS pipeline 
5. the S/N measured at 1150A in the quasar rest-frame
6. a flag indicating if the quasar is a ``Science Primary" observation (Y or N)
7. a flag indicating if the quasar is included in the training set (Y or N)
8. a flag describing the outcome of the classification (1: quasar with LLS; 2: quasar without LLS; 4: non quasar)
9. the measured redshift of the LLS. 

--
1                     2         3          4      5   6 7 8 9
spec-5351-55952-0836 162.03022 10.7884780 3.683  5.6 Y N 2 0.000
spec-5352-56269-0116 163.22183 16.1028210 3.571 43.0 Y N 2 0.000
spec-5352-56269-0264 162.49964 16.0266420 3.518  9.3 Y N 2 0.000
spec-5352-56269-0393 161.94428 16.4813350 3.606  6.7 Y N 2 0.000
spec-5352-56269-0484 161.22240 15.8786700 3.575  4.5 Y N 1 3.329
spec-5352-56269-0980 163.53425 16.7080980 3.537 18.2 Y N 1 3.447
spec-5353-55980-0686 162.48001 12.7958470 3.580 21.7 Y N 2 0.000
spec-5353-55980-0704 162.55334 13.7658530 3.705  5.4 Y N 1 3.705
spec-5353-55980-0998 164.09953 12.9039710 3.676 12.8 Y N 2 0.000
spec-5354-55927-0020 163.89425  8.2062926 3.607  2.7 Y N 1 3.507
spec-5354-55927-0746 162.61627  9.5152024 3.866  5.7 Y N 1 3.751
spec-5354-55927-0858 163.13644  9.2585162 3.711 13.0 Y N 1 3.602
spec-5355-56009-0086 164.39949 13.5035360 3.716  8.7 Y N 1 3.672
spec-5355-56009-0848 164.15831 14.9468130 3.874 11.9 Y N 2 0.000
spec-5357-55956-0416 164.09426 11.1948280 3.679  4.6 Y N 1 3.567
spec-5357-55956-0604 164.39949 13.5035360 3.714  6.2 N N 1 3.668
spec-5357-55956-0709 164.72000 12.6457320 3.604 20.9 Y N 2 0.000
spec-5358-56016-0661 164.58171 17.9632740 3.812  5.4 Y N 1 3.673
spec-5358-56016-0898 165.61231 16.7837950 3.640  6.2 Y N 2 0.000
spec-5359-55953-0464 164.16789  7.9414108 3.655 12.5 Y N 1 3.673
spec-5359-55953-0812 165.51978  9.3214310 3.645  4.2 Y N 2 0.000
spec-5360-55983-0150 166.56950 13.9162730 3.910 10.9 Y N 1 3.709
spec-5360-55983-0184 166.54630 13.9333350 3.909  8.5 Y N 1 3.693
spec-5360-55983-0274 166.02842 13.9184620 3.677 19.1 Y N 1 3.502
spec-5360-55983-0404 165.36097 12.9807930 3.707  4.7 Y N 1 3.649
spec-5361-55973-0356 165.96977 10.0675450 3.586 28.2 Y N 1 3.323
spec-5361-55973-0416 165.51978  9.3214310 3.649  2.9 N N 1 3.511
spec-5361-55973-0856 166.72555 10.4202550 3.642 17.8 Y N 1 3.418
spec-5362-56017-0070 168.38427 15.6019910 3.786 10.4 Y N 1 3.400
spec-5362-56017-0088 168.32154 14.7547140 3.754  4.1 Y N 1 3.790
spec-5362-56017-0350 167.05244 15.6493080 3.796  8.5 Y N 1 3.458
spec-5362-56017-0582 166.73751 16.9896270 3.925 11.5 Y N 1 3.412
spec-5363-55956-0457 166.63546  7.4476401 3.640  5.4 Y N 1 3.432
spec-5363-55956-0948 168.70029  8.9048351 3.625  9.2 N N 2 0.000
spec-5363-55956-0950 168.38022  9.1051311 3.533 16.6 N N 1 3.330
spec-5363-55956-0974 168.56085  8.3611162 3.974  6.3 Y N 1 3.867
spec-5364-56000-0020 168.91199 12.1279180 3.617  8.0 Y N 1 3.513
spec-5364-56000-0530 166.50481 12.4370730 3.603  7.5 Y N 1 3.444
spec-5364-56000-0732 167.23112 12.1648100 3.669 16.2 Y N 1 3.613
spec-5364-56000-0796 167.51982 12.8037630 3.651 10.9 Y N 2 0.000
spec-5364-56000-0806 167.53248 12.3250190 3.835  4.4 Y N 2 0.000
spec-5365-55945-0002 170.07661 13.4388920 3.578 17.9 Y N 1 3.310
spec-5365-55945-0068 169.43108 13.6046350 3.510 16.0 Y N 1 3.477
spec-5365-55945-0140 169.25790 13.1876250 3.627 21.2 Y N 2 0.000
spec-5365-55945-0612 167.98351 14.0137030 3.855 10.6 Y N 1 3.405
spec-5365-55945-0720 168.32154 14.7547140 3.754  4.3 N N 1 3.787
spec-5366-55958-0014 170.08954  9.4999631 3.625 10.4 Y N 1 3.540
spec-5366-55958-0286 168.70029  8.9048351 3.628 13.1 Y N 2 0.000
spec-5366-55958-0310 168.38022  9.1051311 3.533 19.5 Y N 1 3.321
spec-5366-55958-0336 168.56085  8.3611162 3.976  3.5 N N 1 3.853
spec-5366-55958-0605 168.03362 10.3153910 3.876  3.1 Y N 1 3.862
spec-5366-55958-0766 168.86233 10.2279110 3.680 10.1 Y N 1 3.659
spec-5367-55986-0042 171.08937 14.4592510 3.778  6.6 Y N 1 3.460
spec-5367-55986-0679 169.58605 16.3948410 3.668  8.2 Y N 2 0.000
spec-5367-55986-0808 170.35372 16.0218510 3.644 17.4 Y N 2 0.000
spec-5367-55986-0910 170.74016 16.5718300 3.742 10.5 Y N 1 3.701
spec-5368-56001-0927 170.91572 12.3233200 3.661  2.8 Y N 2 0.000
spec-5369-56272-0050 171.17051  7.1893982 3.567 22.5 Y N 1 3.265
spec-5369-56272-0504 168.90002  8.2442938 3.763 13.7 Y N 1 3.485
spec-5370-56003-0008 172.70169 12.8338280 3.595  9.2 Y N 1 3.386
spec-5370-56003-0080 172.41139 13.2089660 3.614 23.3 Y N 2 0.000
spec-5370-56003-0412 170.69525 12.4271820 3.622  8.1 Y N 2 0.000
spec-5370-56003-0704 171.08937 14.4592510 3.777  7.0 N N 1 3.429
spec-5370-56003-0906 172.12336 14.4276640 3.723  8.0 Y N 2 0.000
spec-5370-56003-0965 172.31507 13.9389190 3.682  8.5 Y N 1 3.524
spec-5371-55976-0484 170.08954  9.4999631 3.626  7.9 N N 1 3.537
spec-5371-55976-0630 170.87261 10.0166420 3.554  8.9 Y N 2 0.000
spec-5372-55978-0794 172.76687 12.5530040 3.639 11.3 Y N 1 3.623
spec-5373-56010-0098 173.60876 14.2153800 3.584 13.3 Y N 1 3.462
spec-5373-56010-0195 173.07894 14.7714120 3.562 20.9 Y N 1 3.398
spec-5373-56010-0827 173.28791 16.3398070 3.828  6.7 Y N 1 3.746
spec-5373-56010-0884 173.43834 15.7386960 3.666  8.6 Y N 2 0.000
spec-5373-56010-0968 173.94334 15.5880680 3.645  9.1 Y N 1 3.612
spec-5374-55947-0108 173.60026  7.3171122 3.999  9.6 Y N 1 3.955
spec-5374-55947-0518 171.69172  7.7689052 3.523 29.2 Y N 1 3.491
spec-5374-55947-0560 172.00282  8.4553237 3.680 28.8 Y N 1 3.542
spec-5374-55947-0698 172.88265  7.7218053 3.689 48.5 Y N 1 3.549
spec-5374-55947-0910 173.40264  8.4032496 3.542 45.2 Y N 1 3.500
spec-5374-55947-0955 173.90168  8.7052990 3.850 60.1 Y N 2 0.000
spec-5375-55973-0878 174.35046 10.5290520 3.578 10.0 Y N 2 0.000
spec-5376-55987-0146 174.52183 13.0590610 3.865 14.9 Y N 1 3.838
spec-5376-55987-0382 173.39263 13.0981250 3.687 19.1 Y N 2 0.000
spec-5377-55957-0138 175.79868  7.6317400 3.700  8.9 Y N 1 3.708
spec-5377-55957-0188 175.44245  7.4030529 3.546  5.6 Y N 1 3.412
spec-5377-55957-0239 175.28602  7.3722806 3.558  4.5 Y N 1 3.457
spec-5377-55957-0324 174.84760  6.3532371 3.683 26.4 Y N 2 0.000
spec-5377-55957-0528 174.04789  8.1301209 3.748  6.4 Y N 2 0.000
spec-5377-55957-0759 175.22452  8.2789517 3.927 17.6 Y N 1 3.664
spec-5377-55957-0822 175.51304  9.0667608 3.718 20.2 Y N 1 3.643
spec-5378-56011-0130 175.82139 14.4086130 3.775 17.4 Y N 1 3.583
spec-5378-56011-0306 174.98667 14.7843530 3.933  8.6 Y N 1 3.494
spec-5378-56011-0656 174.75891 15.4350820 3.562 17.8 Y N 2 0.000
spec-5379-55986-0064 176.25091 11.5188350 3.659  7.1 Y N 2 0.000
spec-5379-55986-0810 175.53860 11.8757370 3.861 17.8 Y N 2 0.000
spec-5379-55986-0904 176.00190 12.9757140 3.850 16.4 Y N 2 0.000
spec-5380-55980-0036 177.37977  9.8345990 3.693  8.1 Y N 2 0.000
spec-5380-55980-0254 176.19179  8.8558938 3.638  5.1 Y N 1 3.560
spec-5380-55980-0338 175.88491  8.8421207 3.641  7.5 Y N 2 0.000
spec-5380-55980-0998 177.56586  9.9247956 3.848  9.0 Y N 1 3.601
spec-5381-56009-0692 176.43724 14.3922350 3.566 20.6 Y N 2 0.000
spec-5382-55982-0246 177.97951  7.0655422 3.890  5.8 Y N 1 3.452
spec-5382-55982-0476 176.72212  8.0634151 4.000  1.8 Y N 1 3.795
spec-5384-55984-0196 178.27793 11.2057620 3.778  8.8 Y N 1 3.344
spec-5384-55984-0294 177.77266 10.6614340 3.932  8.1 Y N 1 3.657
spec-5384-55984-0398 177.25375 11.3404550 3.638  8.5 Y N 2 0.000
spec-5384-55984-0853 178.40378 11.7167410 3.669 10.3 Y N 2 0.000
spec-5385-55960-0222 179.18704  9.3212070 3.541 13.4 Y N 2 0.000
spec-5385-55960-0588 178.14325 10.5500970 3.645  7.5 Y N 2 0.000
spec-5385-55960-0616 178.20488  9.7795413 3.982  5.5 Y N 1 3.711
spec-5385-55960-0625 178.30142 10.2395700 3.638 12.3 Y N 1 3.476
spec-5385-55960-0962 180.07869 10.4762180 3.723  4.7 N N 2 0.000
spec-5386-56008-0114 179.63172 13.3215810 3.716  8.2 Y N 2 0.000
spec-5386-56008-0410 178.21089 12.8349650 3.508  7.5 Y N 2 0.000
spec-5387-56009-0361 179.77718 13.6271490 3.797 29.2 Y N 1 3.756
spec-5387-56009-0502 178.86049 15.2769790 3.759  0.9 Y N 1 3.697
spec-5388-55983-0243 180.43676  9.9313084 3.906  5.8 Y N 1 3.675
spec-5388-55983-0292 180.43735  9.8978171 3.579 17.0 Y N 1 3.459
spec-5388-55983-0318 180.30576 11.0673270 3.675  6.7 Y N 1 3.642
spec-5388-55983-0332 180.07869 10.4762180 3.724  8.5 Y N 1 3.423
spec-5388-55983-0360 180.07845 10.9664920 3.747 14.8 Y N 1 3.599
spec-5388-55983-0392 179.81903 10.9221470 3.916 10.3 Y N 1 3.846
spec-5388-55983-0404 179.88237 10.1103460 3.786  8.2 Y N 1 3.665
spec-5388-55983-0718 180.34375 11.9824460 3.854 10.6 Y N 2 0.000
spec-5388-55983-0816 180.62025 11.2502130 3.882  8.0 Y N 2 0.000
spec-5389-55953-0120 181.31344  7.9770691 3.589 25.9 Y N 1 3.234
spec-5390-56002-0110 182.34505 12.9634110 3.550 16.4 Y N 1 3.448
spec-5390-56002-0116 182.24504 13.1076430 3.888  2.5 Y N 1 3.886
spec-5391-56000-0377 181.69032  9.1126016 3.933 19.1 Y N 1 3.651
spec-5391-56000-0560 180.96697  9.6521370 3.686 24.6 Y N 2 0.000
spec-5392-56010-0395 182.20390 15.0538740 3.609  9.9 Y N 2 0.000
spec-5392-56010-0558 181.72946 15.7526720 3.560  7.8 Y N 1 3.576
spec-5392-56010-0838 183.17875 16.0282460 3.619  7.6 Y N 2 0.000
spec-5392-56010-0984 184.10814 15.6299610 3.522 12.8 Y N 1 3.444
spec-5394-56001-0490 181.87404 11.2565230 3.981  1.9 Y N 1 3.519
spec-5394-56001-0658 182.94557 12.4052990 3.863 14.3 Y N 1 3.616
spec-5395-56003-0346 183.77889 13.0996780 3.727 10.0 Y N 2 0.000
spec-5395-56003-0644 183.58595 14.1536110 3.814  8.4 Y N 2 0.000
spec-5396-55947-0211 184.88221  8.5878510 3.566 26.3 Y N 1 3.457
spec-5396-55947-0340 184.46854  8.8887089 3.537 20.8 Y N 1 3.434
spec-5396-55947-0522 183.65806  9.9285599 3.858 24.4 Y N 1 3.611
spec-5396-55947-0954 185.98740 10.2870010 3.724 29.8 Y N 1 3.671
spec-5397-55944-0146 186.08608  7.7823150 3.891 24.3 Y N 1 3.671
spec-5397-55944-0730 185.48400  7.9828393 3.572  7.3 Y N 2 0.000
spec-5397-55944-0799 185.87784  8.6119031 3.682  8.8 Y N 1 3.608
spec-5397-55944-0854 186.06360  7.9797384 3.555 28.8 Y N 1 3.180
spec-5398-56011-0018 187.18678 15.4006700 3.723 12.3 Y N 1 3.632
spec-5398-56011-0074 186.60446 15.2022870 3.827 10.4 Y N 1 3.633
spec-5398-56011-0858 186.09865 15.3866900 3.993  9.5 Y N 1 3.333
spec-5400-56308-0216 187.04870 12.8203170 3.543  9.8 Y N 1 3.495
spec-5400-56308-0350 186.50875 13.3540380 3.527 28.0 Y N 1 3.377
spec-5400-56308-0660 186.31111 13.7565270 3.531  8.1 Y N 2 0.000
spec-5400-56308-0904 187.55274 14.7328950 3.619  6.2 Y N 1 3.513
spec-5401-55949-0830 187.39493 10.5890100 3.851 23.5 Y N 2 0.000
spec-5401-55949-0884 187.54996 10.3771260 3.570 32.7 Y N 1 3.574
spec-5403-55979-0956 189.04955 12.7678060 3.704  7.1 Y N 1 3.716
spec-5404-56013-0726 188.13131 16.0456610 3.851 14.5 Y N 2 0.000
spec-5404-56013-0742 188.35645 16.8546490 3.717  7.6 Y N 1 3.619
spec-5405-56010-0716 189.02586 14.4645180 3.545 11.8 Y N 1 3.574
spec-5405-56010-0934 190.05833 14.3555790 3.681  7.1 Y N 1 3.524
spec-5406-55955-0082 189.93586  8.6876589 3.612 15.0 Y N 1 3.526
spec-5406-55955-0148 189.86981  9.6303797 3.592 12.0 Y N 1 3.337
spec-5406-55955-0474 188.26143  9.6956199 3.845  6.0 Y N 1 3.509
spec-5406-55955-0578 188.34294 10.0083360 3.567  9.9 Y N 2 0.000
spec-5406-55955-0779 189.40204 10.0940830 3.805 13.6 Y N 1 3.771
spec-5407-55926-0170 190.71842  6.4827936 3.830  5.2 Y N 2 0.000
spec-5407-55926-0312 190.00360  7.6685929 3.918  8.8 Y N 1 3.812
spec-5407-55926-0656 189.93586  8.6876589 3.612 14.2 N N 1 3.524
spec-5407-55926-0719 189.90288  7.8888806 3.811  0.0 Y N 4 0.000
spec-5407-55926-0862 190.71943  8.5229641 3.755  7.5 Y N 1 3.576
spec-5411-55953-0032 192.75079  9.6280489 3.616 11.6 Y N 1 3.455
spec-5411-55953-0752 191.61036 11.0961440 3.689 14.1 Y N 1 3.412
spec-5412-55981-0282 192.71688 10.8246170 3.524 19.3 Y N 1 3.558
spec-5412-55981-0540 191.74511 12.1485350 3.785  4.5 Y N 2 0.000
spec-5412-55981-0590 192.15546 13.0780340 3.709 23.3 Y N 1 3.464
spec-5412-55981-0978 193.88693 12.2124170 3.611 12.3 Y N 1 3.450
spec-5413-55976-0054 193.99258  7.3773008 3.632  6.5 Y N 2 0.000
spec-5413-55976-0332 192.55828  6.8735507 3.736 12.8 Y N 2 0.000
spec-5413-55976-0766 192.93795  8.6098739 3.767 15.3 Y N 1 3.664
spec-5414-56014-0578 192.09597 16.0169680 3.757 12.1 Y N 2 0.000
spec-5414-56014-0822 193.18413 17.2743150 3.981 12.6 Y N 1 3.734
spec-5415-55982-0318 193.99433  9.8836063 3.724 14.6 Y N 2 0.000
spec-5415-55982-0858 194.58652 10.3105480 3.826 15.8 Y N 1 3.821
spec-5415-55982-0908 194.79837 11.0607080 3.571 10.9 Y N 1 3.590
spec-5415-55982-0994 195.58031 10.3830810 3.534 14.0 Y N 1 3.364
spec-5416-56002-0398 193.68625 14.0129990 3.821 13.3 Y N 1 3.335
spec-5417-55978-0490 193.90989  7.7817273 3.559  5.3 Y N 1 3.518
spec-5418-56037-0320 194.95681 16.3349110 3.696 24.6 Y N 1 3.559
spec-5418-56037-0432 194.53615 16.3472390 3.621  9.4 Y N 1 3.294
spec-5419-55983-0456 194.79837 11.0607080 3.571 10.6 N N 1 3.580
spec-5419-55983-0572 194.73793 12.1462050 3.551 10.1 Y N 2 0.000
spec-5419-55983-0800 195.72393 13.0368060 3.517  6.6 Y N 1 3.571
spec-5420-56009-0056 197.74021 13.6332490 3.588 16.0 Y N 2 0.000
spec-5420-56009-0110 197.24472 13.9501330 3.659  4.1 Y N 1 3.544
spec-5420-56009-0560 195.65595 15.0085810 3.605  7.5 Y N 1 3.460
spec-5420-56009-0680 196.29532 15.1008310 3.699 13.2 Y N 1 3.554
spec-5420-56009-0812 196.86915 14.7380670 3.829  0.0 Y N 4 0.000
spec-5420-56009-0936 197.52976 14.5844460 3.785 20.5 Y N 1 3.370
spec-5420-56009-0980 197.65647 14.5906130 3.502  9.4 Y N 2 0.000
spec-5421-55980-0724 196.79128 10.3186150 3.765 20.1 Y N 1 3.479
spec-5421-55980-0836 197.21271 10.2839960 3.738  9.6 Y N 1 3.535
spec-5423-55958-0114 198.72095  8.0824306 3.727 19.5 Y N 1 3.549
spec-5423-55958-0140 198.60848  7.0503043 3.785 21.4 Y N 1 3.383
spec-5423-55958-0712 197.78632  8.1664122 3.644 24.8 Y N 1 3.382
spec-5423-55958-0780 198.17860  8.6847327 3.729 26.6 Y N 2 0.000
spec-5424-56033-0354 197.70538 16.0457060 3.531 17.4 Y N 1 3.522
spec-5424-56033-0928 198.80763 16.4095110 3.634  3.8 Y N 2 0.000
spec-5424-56033-0974 199.03964 16.3910990 3.524  5.2 Y N 1 3.475
spec-5425-56003-0170 199.54575 13.2315590 3.605 11.7 Y N 2 0.000
spec-5425-56003-0202 199.53650 12.8930170 3.862  8.8 Y N 1 3.666
spec-5425-56003-0242 199.18166 13.1576910 3.805 26.5 Y N 2 0.000
spec-5425-56003-0334 198.95508 13.6460460 3.820 13.7 Y N 1 3.815
spec-5425-56003-0550 198.11536 15.3136340 3.664  6.4 Y N 2 0.000
spec-5425-56003-0580 198.33810 14.5780830 3.607  7.6 Y N 2 0.000
spec-5425-56003-0655 198.80214 14.9499430 3.634  7.8 Y N 1 3.459
spec-5425-56003-0964 200.16674 15.5470360 3.990 11.2 Y N 1 3.516
spec-5425-56003-0984 200.31119 14.9179640 3.601  8.4 Y N 1 3.489
spec-5426-55987-0228 199.38179  9.9486952 3.639 11.8 Y N 1 3.274
spec-5426-55987-0712 199.09983 11.0005500 3.591  6.1 Y N 2 0.000
spec-5427-56001-0086 201.18107 11.1901490 3.711  4.9 Y N 1 3.647
spec-5428-56029-0374 200.16674 15.5470360 3.989 10.4 N N 1 3.606
spec-5428-56029-0614 199.89625 16.7122560 3.520 16.6 Y N 1 3.425
spec-5428-56029-0775 200.67895 16.6444600 3.529 17.4 Y N 2 0.000
spec-5429-55979-0254 200.81479  7.3042801 3.623  5.6 Y N 1 3.522
spec-5429-55979-0828 201.06591  9.4336860 3.655 15.7 Y N 1 3.361
spec-5430-56000-0192 201.89697  9.9030797 3.963  7.8 Y N 1 3.824
spec-5430-56000-0290 201.46385  9.2694821 3.966  4.1 Y N 1 3.849
spec-5430-56000-0466 200.64834  9.8748528 3.553  8.5 Y N 2 0.000
spec-5430-56000-0612 200.91459 10.3905430 3.611 14.0 Y N 2 0.000
spec-5430-56000-0656 201.12150 10.3984450 3.555  7.4 Y N 1 3.336
spec-5430-56000-0804 201.82896 10.7091920 3.703  4.7 Y N 1 3.679
spec-5431-56011-0148 202.38129 14.1729260 3.993  7.3 Y N 2 0.000
spec-5431-56011-0220 201.93385 13.9444800 3.773  5.3 Y N 2 0.000
spec-5431-56011-0324 201.37509 13.3644620 3.603  6.8 Y N 1 3.320
spec-5431-56011-0432 201.02961 14.1165350 3.795  8.2 Y N 1 3.716
spec-5431-56011-0461 200.65486 14.0366240 3.669  4.8 Y N 2 0.000
spec-5431-56011-0646 201.30931 14.9438210 3.938  9.9 Y N 1 3.913
spec-5431-56011-0935 202.52795 14.6951810 3.669 11.5 Y N 1 3.618
spec-5432-56008-0378 202.19192 11.6687100 3.687  8.0 Y N 2 0.000
spec-5432-56008-0414 201.98300 11.9488120 3.568 14.2 Y N 2 0.000
spec-5432-56008-0469 201.54792 12.2990050 3.633  4.3 Y N 1 3.348
spec-5432-56008-0682 202.34675 13.2352360 3.768  8.8 Y N 1 3.716
spec-5433-55981-0722 202.61687  8.9110680 3.691  7.6 Y N 1 3.518
spec-5434-56033-0150 203.41020 16.4028380 3.576  8.4 Y N 1 3.389
spec-5434-56033-0446 201.68663 15.9142680 3.825  5.7 Y N 1 3.672
spec-5434-56033-0876 203.39160 17.4107460 3.872  8.7 Y N 2 0.000
spec-5435-55982-0358 203.35491 10.4997180 3.948 11.7 Y N 1 3.529
spec-5435-55982-0424 202.96125 10.2581770 3.846 27.4 Y N 1 3.437
spec-5435-55982-0680 203.41511 10.7065910 3.616  9.0 Y N 2 0.000
spec-5435-55982-0706 203.51407 11.2116260 3.621 18.9 Y N 2 0.000
spec-5435-55982-0790 204.01304 11.0561720 3.700 15.1 Y N 2 0.000
spec-5436-56015-0018 205.83024 14.7032030 3.613  4.7 Y N 1 3.481
spec-5436-56015-0920 205.00585 15.2610420 3.732 25.5 Y N 1 3.723
spec-5437-55973-0206 205.46658  7.1416987 3.729  5.2 Y N 1 3.717
spec-5437-55973-0423 204.26907  7.9314546 3.648  8.0 Y N 1 3.471
spec-5437-55973-0478 204.23465  8.3827634 3.697  4.1 Y N 1 3.453
spec-5437-55973-0484 203.89409  7.8182728 3.627  2.9 Y N 1 3.413
spec-5437-55973-0992 206.48927  8.7015029 3.738  6.0 Y N 2 0.000
spec-5438-56002-0908 205.95057 13.4995710 3.617 13.1 Y N 1 3.453
spec-5438-56002-0914 205.81868 13.2173880 3.641  4.3 Y N 1 3.541
spec-5439-56045-0026 206.32849 16.3152250 3.712  8.3 Y N 1 3.704
spec-5439-56045-0090 206.14904 15.7816240 3.543 16.5 Y N 1 3.514
spec-5439-56045-0388 204.61097 16.6085510 3.740 13.2 Y N 2 0.000
spec-5439-56045-0918 205.84713 17.5792160 3.504 17.3 Y N 2 0.000
spec-5439-56045-0996 206.68591 17.1736130 3.782  7.7 Y N 2 0.000
spec-5440-55983-0428 205.55711 10.1825790 3.549 32.8 Y N 1 3.276
spec-5441-56017-0168 207.06046 13.5410230 3.970 12.6 Y N 1 3.848
spec-5441-56017-0196 206.93839 14.3020160 3.642  7.4 Y N 1 3.642
spec-5441-56017-0345 206.22200 14.6474960 3.538  4.4 Y N 1 3.495
spec-5441-56017-0361 206.17049 13.5501550 3.705  9.2 Y N 1 3.605
spec-5441-56017-0772 206.81170 15.1829820 3.881  5.1 Y N 1 3.814
spec-5442-55978-0070 208.17095  8.3785819 3.874 20.4 Y N 1 3.539
spec-5442-55978-0744 207.31658  9.9647205 3.534  6.2 Y N 2 0.000
spec-5442-55978-0830 207.63153  9.5185909 3.518 15.0 Y N 2 0.000
spec-5443-56010-0184 207.74004 12.3484560 3.783 15.7 Y N 1 3.690
spec-5443-56010-0746 207.67739 13.8749710 3.533 14.3 Y N 2 0.000
spec-5443-56010-0898 208.19991 13.0532080 3.692 35.9 Y N 2 0.000
spec-5444-56038-0357 207.22654 17.1971180 3.626 12.5 Y N 1 3.479
spec-5444-56038-0560 206.32287 17.9339030 3.697 18.9 Y N 2 0.000
spec-5444-56038-0798 207.80209 18.1563760 3.678 19.1 Y N 2 0.000
spec-5444-56038-0852 208.05263 17.2877370 3.771 26.4 Y N 1 3.647
spec-5444-56038-0886 208.44037 17.4383410 3.891  5.2 Y N 1 3.904
spec-5445-55987-0327 208.32013  9.9435353 3.614 11.5 Y N 1 3.351
spec-5446-56014-0938 209.75527 15.0968850 3.940 19.2 Y N 1 3.738
spec-5446-56014-0962 209.86839 16.2779090 3.719  8.8 Y N 2 0.000
spec-5447-55958-0760 209.76323  9.6127995 3.687 18.2 Y N 2 0.000
spec-5447-55958-0882 210.31735  9.1521592 3.575  6.9 Y N 1 3.391
spec-5449-56030-0028 211.48418 16.9655270 3.704 12.0 Y N 1 3.556
spec-5449-56030-0700 210.05019 17.3337550 3.650 18.3 Y N 1 3.451
spec-5450-55986-0218 211.15829 10.1369490 3.524 13.3 Y N 2 0.000
spec-5450-55986-0544 209.99454 11.3408470 3.556  5.9 Y N 1 3.540
spec-5451-56010-0025 212.36352 14.5694310 3.529  4.6 Y N 2 0.000
spec-5451-56010-0053 212.16864 14.1535930 3.515 10.3 Y N 2 0.000
spec-5451-56010-0528 209.90242 15.3099440 3.558  8.1 Y N 1 3.474
spec-5452-55957-0191 212.47227  8.4089922 3.932  6.2 Y N 1 3.655
spec-5452-55957-0320 211.79193  8.7172612 3.639 21.3 Y N 1 3.614
spec-5452-55957-0760 211.98936  9.5041382 3.666 25.2 Y N 1 3.599
spec-5452-55957-0904 212.69173 10.0139430 3.798 11.3 Y N 1 3.367
spec-5453-56001-0260 212.16924 12.0591390 3.704  7.3 Y N 1 3.631
spec-5453-56001-0812 212.34775 13.2348110 3.955 13.1 Y N 1 3.723
spec-5454-56015-0136 213.45147 16.0701380 3.673  9.8 Y N 1 3.540
spec-5454-56015-0466 211.56466 16.7393890 3.648  7.5 Y N 2 0.000
spec-5455-56009-0150 214.12674 14.3587170 3.657  6.6 Y N 2 0.000
spec-5455-56009-0386 212.94866 14.3649810 3.546 38.2 Y N 1 3.522
spec-5455-56009-0435 212.70280 14.3797180 3.782 20.4 Y N 1 3.449
spec-5455-56009-0454 212.45011 13.9814270 3.756 13.4 Y N 1 3.519
spec-5456-55980-0306 213.43082 10.4877340 3.516 14.2 Y N 2 0.000
spec-5456-55980-0646 212.96347 11.0197780 3.645 12.2 Y N 1 3.330
spec-5456-55980-0786 213.72189 11.7734960 3.529 18.2 Y N 2 0.000
spec-5456-55980-0914 214.24048 11.3798880 3.860  7.5 Y N 2 0.000
spec-5456-55980-0964 214.60168 11.1162950 3.641  4.8 Y N 1 3.664
spec-5457-55976-0252 214.21391  8.0626078 3.959  6.3 Y N 1 3.901
spec-5457-55976-0268 214.12772  8.3736299 3.730 10.2 Y N 2 0.000
spec-5458-56011-0120 215.38406 12.9599860 3.840 14.2 Y N 2 0.000
spec-5458-56011-0140 215.23770 12.3165580 3.722  8.7 Y N 1 3.449
spec-5458-56011-0185 214.87967 12.5325440 3.524 14.2 Y N 2 0.000
spec-5458-56011-0194 214.92509 12.7400040 3.777  9.8 Y N 2 0.000
spec-5458-56011-0563 213.77205 13.4495920 3.515 18.6 Y N 2 0.000
spec-5459-56035-0388 214.38055 16.8108470 3.596 28.2 Y N 2 0.000
spec-5459-56035-0554 214.03494 18.1955730 3.602 19.5 Y N 1 3.356
spec-5460-56000-0255 215.97650  9.9484480 3.590 10.7 Y N 2 0.000
spec-5460-56000-0326 215.62956  9.3317289 3.524 11.3 Y N 1 3.405
spec-5461-56018-0004 217.36771 14.7549420 3.681  7.6 Y N 1 3.606
spec-5461-56018-0042 216.62710 13.9749410 3.608  3.9 N N 1 3.391
spec-5461-56018-0230 215.99144 14.6658890 3.854  1.8 Y N 1 3.954
spec-5461-56018-0652 215.56027 15.9982030 3.861  7.4 Y N 1 3.630
spec-5461-56018-0972 216.97832 15.5609860 3.820 16.0 Y N 1 3.821
spec-5462-55978-0553 215.89991  9.7679315 3.567 22.5 Y N 1 3.555
spec-5463-56003-0314 216.75263 12.7522980 3.827 11.2 Y N 2 0.000
spec-5463-56003-0568 216.09456 13.2087250 3.770 10.3 Y N 1 3.735
spec-5463-56003-0600 216.16457 13.5519940 3.697  5.8 Y N 1 3.578
spec-5463-56003-0672 216.62710 13.9749410 3.607  6.5 Y N 1 3.336
spec-5464-56035-0238 217.39237 16.8600730 3.686  7.7 Y N 1 3.673
spec-5464-56035-0423 216.33131 16.9786940 3.640 20.2 Y N 2 0.000
spec-5464-56035-0456 216.40755 16.4134280 3.824 10.4 Y N 1 3.682
spec-5464-56035-0726 217.23439 17.3758540 3.629 10.1 Y N 2 0.000
